node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
49_7083,298806181.7627945,2.4488168e+08,0.0,0.00026713344,0.10805883862625852,0.088049866,331094830.7384288,2.858077e+08
1_4126,278564461.78410274,1.5247595e+08,0.0,0.00033301816,0.10999124711458047,0.056953374,309204114.3375381,1.7191702e+08
48_0903,270106346.6088387,1.3847574e+07,0.00011584988781343508,9.650669e-05,0.12702556965867984,0.0052204435,304448050.9452036,1.5033675e+07
41_7081,103871577.18766528,4.830904e+07,0.0,-8.11441e-05,0.029927436738347107,0.016586244,106980187.24286148,5.153877e+07
5_0213,74585276.03356522,2.446511e+07,0.0,6.308645e-05,0.04800763301493182,0.009634868,78165938.593702,2.6258676e+07
48_0123,62673313.83336852,9.68191e+06,9.196648328957391e-05,4.4409157e-05,0.029313599581940897,0.0038467953,64516258.10382257,1.0806716e+07
48_0113,62404672.38549416,1.0262791e+07,9.196648328957391e-05,5.9257567e-05,0.029313599581940897,0.00404173,64239717.10210488,1.1331284e+07
48_0167,62201552.84547977,1.1695775e+07,9.196648328957391e-05,7.3545365e-05,0.029313599581940897,0.004430612,64030624.71703746,1.2856087e+07
48_0121,62084074.86396097,1.0792294e+07,9.196648328957391e-05,5.7474317e-05,0.029313599581940897,0.004158959,63909692.22897189,1.1953132e+07
5_0219,51433618.35838483,1.3710615e+07,0.0,6.1617684e-05,0.03272172825545319,0.00554991,53116615.24150259,1.5212748e+07
49_C450,43429490.91773948,1.0974343e+07,0.0,6.587387e-05,0.012809961469232026,0.0037262617,43985821.02302409,1.5178936e+07
49_C444,43425124.87771973,1.0043004e+07,0.0,6.320416e-05,0.012809961469232026,0.0034420425,43981399.05419991,1.4341392e+07
49_C443,43412866.27094756,1.0977524e+07,0.0,7.258808e-05,0.012809961469232026,0.0036670878,43968983.41514733,1.527762e+07
49_C440,43314077.98369397,2.0406038e+07,0.0,4.257013e-05,0.012809961469232026,0.0061100754,43868929.653740406,2.4623144e+07
41_AA60,20876427.464245368,1.7419086e+07,0.0,3.48849e-05,0.005985832223205039,0.006233751,21001390.25646625,2.0764952e+07
1_0161,18753560.129283685,7.886398e+06,0.0,9.598839e-05,0.007337605749231694,0.0030238638,18891166.35990688,9.06205e+06
1_0101,18670296.936785836,8.448292e+06,0.0,4.5424444e-05,0.007337605749231694,0.0032034195,18807292.214929055,9.262486e+06
1_0105,18592949.128080722,7.55824e+06,0.0,1.1761775e-05,0.007316266486974111,0.0028802305,18728980.098680515,8.34611e+06
1_0106,18585134.193254445,6.64797e+06,0.0,-6.430142e-06,0.007335349790898164,0.0026476895,18721462.653472748,7.425722e+06
1_0163,18528624.66938385,7.53015e+06,0.0,1.5283775e-05,0.007335452950516757,0.002952634,18664540.523883898,8.311648e+06
1_0107,18474954.004776597,9.750972e+06,0.0,6.239266e-05,0.00732235421456317,0.003563534,18610234.16209733,1.057522e+07
40_0121,18355829.00531857,5.746582e+06,0.0,2.435394e-06,0.004144670016083702,0.0022760946,18431907.859417275,6.381152e+06
40_0120,18342416.364558958,5.5145e+06,0.0,-3.873429e-06,0.004144670016083702,0.0022138841,18418439.627687667,6.154218e+06
40_0116,18272000.29760951,5.311514e+06,0.0,-1.18653115e-05,0.004144670016083702,0.0021536397,18347731.709376886,5.952568e+06
40_0160,15401792.238564793,9.298258e+06,0.0,6.39217e-05,0.0,0.003287944,15401792.238564793,1.0094954e+07
5_0123,309.81352114676343,6.848414e+06,0.0,-1.9286235e-06,0.0,0.0028385604,309.81352114676343,7.69957e+06
48_0165,1.8273619157722438,1.0425003e+07,9.196648328957391e-05,4.9843045e-05,0.0,0.0040351334,1.827529971821335,1.1557234e+07
48_0163,1.4708068616192316,1.0680859e+07,9.196648328957391e-05,5.7498226e-05,0.0,0.004123368,1.4709421265538931,1.1833814e+07
49_D410,0.0,8.145176e+06,0.0,9.227902e-05,0.0,0.0031642513,0.0,1.3451781e+07
39_0207,0.0,1.1102279e+07,0.0,5.876529e-05,0.0,0.00424227,0.0,1.2268346e+07
38_0263,0.0,1.0678224e+07,0.0,6.439426e-05,0.0,0.004031735,0.0,1.1774268e+07
32_0201,0.0,8.007784e+06,0.0,3.405912e-05,0.0,0.0030898429,0.0,8.795462e+06
