node_id_join,construction_no_snapshot,n_layers,total_thickness_in,max_layer_thickness_in,surface_thickness_in,binder_thickness_in,base_thickness_in,subbase_thickness_in,subgrade_thickness_in,material_codes,material_labels,total_thickness_mm,max_layer_thickness_mm,surface_thickness_mm,binder_thickness_mm,base_thickness_mm,subbase_thickness_mm,subgrade_thickness_mm,material_text,has_ac_layer,has_pcc_layer,surface_is_ac,surface_is_pcc,has_bound_base,has_granular_base,has_subbase_layer,has_engineering_fabric,has_stabilized_layer,n_bound_layers,n_unbound_layers
82_9017,1,6,27.699999570846558,10.699999809265137,1.7999999523162842,0.0,5.699999809265137,20.199999809265137,0.0,"1,265,304,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Silty Gravel with Sand,Crushed Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",703.5799890995025,271.77999515533446,45.719998788833614,0.0,144.77999515533446,513.0799951553345,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Silty Gravel with Sand | Subgrade | Subgrade (untreated) | 265 | 7 | SS || Crushed Gravel | Subbase Layer | Unbound (granular) subbase | 304 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,2,4
83_1801,1,5,23.199999809265137,13.199999809265137,4.400000095367432,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",589.2799951553344,335.27999515533446,111.76000242233276,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_3802,1,4,20.600000381469727,9.800000190734863,9.800000190734863,0.0,4.900000095367432,5.900000095367432,0.0,"103,304,338,4","Crushed Gravel,Fine-Grained Soils: Fat Inorganic Clay,Lime-Treated Soil,Portland Cement Concrete (JPCP)",523.240009689331,248.92000484466553,248.92000484466553,0.0,124.46000242233276,149.86000242233277,0.0,Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Fine-Grained Soils: Fat Inorganic Clay | Subgrade | Subgrade (untreated) | 103 | 7 | SS || Lime-Treated Soil | Subbase Layer | Bound (treated) subbase | 338 | 6 | TS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,1,1,0,1,3,1
83_501,1,6,15.099999725818634,5.099999904632568,4.999999821186066,0.0,5.099999904632568,5.0,0.0,"1,132,302,71","Chip Seal,Fine-Grained Soils: Silty Clay with Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",383.53999303579326,129.53999757766724,126.99999545812607,0.0,129.53999757766724,127.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,3
83_502,1,6,13.500000074505806,5.0,4.500000074505806,0.0,5.0,4.0,0.0,"1,204,302,71","Chip Seal,Coarse-Grained Soils: Poorly Graded Sand with Silt,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",342.90000189244745,127.0,114.30000189244747,0.0,127.0,101.6,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_503,1,6,17.199999906122684,7.0,4.799999810755253,0.0,7.0,5.400000095367432,0.0,"1,214,302,71","Chip Seal,Coarse-Grained Soil: Silty Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",436.8799976155162,177.79999999999998,121.91999519318341,0.0,177.79999999999998,137.16000242233275,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_504,1,6,14.499999940395355,5.099999904632568,4.400000035762787,0.0,5.099999904632568,5.0,0.0,"1,132,302,71","Chip Seal,Fine-Grained Soils: Silty Clay with Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",368.299998486042,129.53999757766724,111.76000090837478,0.0,129.53999757766724,127.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,3
83_505,1,6,14.899999916553497,5.099999904632568,4.800000011920929,0.0,5.099999904632568,5.0,0.0,"1,132,302,71","Chip Seal,Fine-Grained Soils: Silty Clay with Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",378.4599978804588,129.53999757766724,121.92000030279159,0.0,129.53999757766724,127.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,3
83_506,1,6,19.100000001490116,10.0,5.600000001490116,0.0,3.5,10.0,0.0,"1,214,302,71","Chip Seal,Coarse-Grained Soil: Silty Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",485.14000003784895,254.0,142.24000003784894,0.0,88.89999999999999,254.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_507,1,6,17.90000007301569,10.0,4.40000007301569,0.0,3.5,10.0,0.0,"1,214,302,71","Chip Seal,Coarse-Grained Soil: Silty Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",454.6600018545985,254.0,111.76000185459851,0.0,88.89999999999999,254.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_508,1,6,16.000000074505806,6.900000095367432,4.099999979138374,0.0,6.900000095367432,5.0,0.0,"1,145,302,71","Chip Seal,Fine-Grained Soils: Sandy Silt,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",406.40000189244745,175.26000242233275,104.1399994701147,0.0,175.26000242233275,127.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Fine-Grained Soils: Sandy Silt | Subgrade | Subgrade (untreated) | 145 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_509,1,6,17.100000098347664,6.900000095367432,5.200000002980232,0.0,6.900000095367432,5.0,0.0,"1,145,302,71","Chip Seal,Fine-Grained Soils: Sandy Silt,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",434.34000249803063,175.26000242233275,132.08000007569788,0.0,175.26000242233275,127.0,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Fine-Grained Soils: Sandy Silt | Subgrade | Subgrade (untreated) | 145 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_6450,1,6,13.39999957382679,4.599999904632568,4.599999859929085,0.0,4.599999904632568,4.199999809265137,0.0,"1,214,302,304,71","Chip Seal,Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",340.35998917520044,116.83999757766723,116.83999644219875,0.0,116.83999757766723,106.67999515533447,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_6451,1,6,12.600000001490116,4.400000095367432,4.100000001490116,0.0,4.400000095367432,4.099999904632568,0.0,"1,204,302,304,71","Chip Seal,Coarse-Grained Soils: Poorly Graded Sand with Silt,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",320.0400000378489,111.76000242233276,104.14000003784895,0.0,111.76000242233276,104.13999757766723,0.0,"Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,4,2
83_6452,1,3,12.0,7.5,7.5,0.0,4.5,0.0,0.0,"101,304,5","Crushed Gravel,Fine-Grained Soils: Clay,Portland Cement Concrete (JRCP)",304.79999999999995,190.5,190.5,0.0,114.3,0.0,0.0,Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Fine-Grained Soils: Clay | Subgrade | Subgrade (untreated) | 101 | 7 | SS || Portland Cement Concrete (JRCP) | Original Surface Layer | Portland cement concrete layer | 5 | 3 | PC,0,1,0,1,1,1,0,0,1,2,1
83_6454,1,3,10.799999713897705,7.699999809265137,3.0999999046325684,0.0,7.699999809265137,0.0,0.0,"1,214,319","Coarse-Grained Soil: Silty Sand,HMAC,Hot Mixed, Hot Laid AC, Dense Graded",274.3199927330017,195.57999515533447,78.73999757766722,0.0,195.57999515533447,0.0,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,0,0,0,1,3,0
83_A310,1,5,24.699999809265137,13.199999809265137,5.900000095367432,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",627.3799951553344,335.27999515533446,149.86000242233277,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A320,1,5,24.899999856948853,13.199999809265137,6.1000001430511475,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",632.4599963665008,335.27999515533446,154.94000363349915,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A330,1,5,23.199999809265137,13.199999809265137,4.400000095367432,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",589.2799951553344,335.27999515533446,111.76000242233276,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A331,1,5,23.199999809265137,13.199999809265137,4.400000095367432,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",589.2799951553344,335.27999515533446,111.76000242233276,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A340,1,5,23.199999809265137,13.199999809265137,4.400000095367432,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",589.2799951553344,335.27999515533446,111.76000242233276,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A350,1,5,23.59999966621399,13.199999809265137,4.799999952316284,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",599.4399915218353,335.27999515533446,121.91999878883361,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_A351,1,5,22.699999690055847,13.199999809265137,3.899999976158142,0.0,5.599999904632568,13.199999809265137,0.0,"1,214,302,304","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",576.5799921274184,335.27999515533446,99.0599993944168,0.0,142.23999757766722,335.27999515533446,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,1,0,1,3,2
83_AA01,1,5,14.000000238418579,5.800000190734863,8.200000047683716,0.0,5.800000190734863,0.0,0.0,"1,201,320","Coarse-Grained Soils: Sand,Hot Mixed, Hot Laid AC, Dense Graded,Sand Asphalt",355.6000060558319,147.32000484466553,208.28000121116636,0.0,147.32000484466553,0.0,0.0,"Coarse-Grained Soils: Sand | Subgrade | Subgrade (untreated) | 201 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand Asphalt | Base Layer | Bound (treated) base | 320 | 5 | TB",1,0,1,0,1,0,0,0,1,5,0
83_AA02,1,5,14.299999713897705,5.699999809265137,8.599999904632568,0.0,5.699999809265137,0.0,0.0,"1,201,320","Coarse-Grained Soils: Sand,Hot Mixed, Hot Laid AC, Dense Graded,Sand Asphalt",363.2199927330017,144.77999515533446,218.4399975776672,0.0,144.77999515533446,0.0,0.0,"Coarse-Grained Soils: Sand | Subgrade | Subgrade (untreated) | 201 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand Asphalt | Base Layer | Bound (treated) base | 320 | 5 | TB",1,0,1,0,1,0,0,0,1,5,0
83_AA03,1,5,11.600000143051147,3.9000000953674316,7.700000047683716,0.0,3.9000000953674316,0.0,0.0,"1,201,320","Coarse-Grained Soils: Sand,Hot Mixed, Hot Laid AC, Dense Graded,Sand Asphalt",294.64000363349913,99.06000242233276,195.58000121116638,0.0,99.06000242233276,0.0,0.0,"Coarse-Grained Soils: Sand | Subgrade | Subgrade (untreated) | 201 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand Asphalt | Base Layer | Bound (treated) base | 320 | 5 | TB",1,0,1,0,1,0,0,0,1,5,0
83_AA61,1,5,12.900000095367432,4.5,8.400000095367432,0.0,4.5,0.0,0.0,"1,201,320","Coarse-Grained Soils: Sand,Hot Mixed, Hot Laid AC, Dense Graded,Sand Asphalt",327.66000242233275,114.3,213.36000242233274,0.0,114.3,0.0,0.0,"Coarse-Grained Soils: Sand | Subgrade | Subgrade (untreated) | 201 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand Asphalt | Base Layer | Bound (treated) base | 320 | 5 | TB",1,0,1,0,1,0,0,0,1,5,0
84_1684,1,5,29.699999570846558,21.399999618530273,5.0,0.0,3.299999952316284,21.399999618530273,0.0,"1,214,304,306","Coarse-Grained Soil: Silty Sand,Crushed Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Sand",754.3799890995025,543.5599903106689,127.0,0.0,83.81999878883362,543.5599903106689,0.0,"Coarse-Grained Soil: Silty Sand | Subgrade | Subgrade (untreated) | 214 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand | Subbase Layer | Unbound (granular) subbase | 306 | 6 | GS",1,0,1,0,1,1,1,0,1,3,2
84_1802,1,5,32.0,18.600000381469727,10.899999618530273,0.0,2.5,18.600000381469727,0.0,"1,205,302,321","Asphalt Treated Mixture,Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",812.8,472.440009689331,276.85999031066893,0.0,63.5,472.440009689331,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,0,1,0,1,3,2
84_3803,1,4,259.5999994277954,228.0,8.300000190734863,0.0,4.0,19.299999237060547,228.0,"215,302,303,4","Coarse-Grained Soil: Silty Sand with Gravel,Crushed Stone,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",6593.839985466003,5791.2,210.8200048446655,0.0,101.6,490.21998062133787,5791.2,Coarse-Grained Soil: Silty Sand with Gravel | Subgrade | Subgrade (untreated) | 215 | 7 | SS || Crushed Stone | Base Layer | Unbound (granular) base | 303 | 5 | GB || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,1,1,0,1,1,3
84_6804,1,6,46.20000171661377,36.900001525878906,3.9000000953674316,0.0,3.200000047683716,36.900001525878906,0.0,"1,255,302,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded",1173.4800436019898,937.2600387573242,99.06000242233276,0.0,81.28000121116638,937.2600387573242,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC",1,0,1,0,1,0,1,0,1,4,2
