source_project_id,target_project_id,source_node,target_node,overlap_start,overlap_end,edge_type
4_0502_20030416_6_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_19870101_1_1,4_0502,4_0509,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_19900420_2_1,4_0502,4_0509,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_19980528_3_1,4_0502,4_0509,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_20010823_4_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_20020501_5_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_19870101_1_1,4_0502,4_0509,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_19900420_2_1,4_0502,4_0509,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_19980528_3_1,4_0502,4_0509,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_20010823_4_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_20020501_5_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_19870101_1_1,4_0502,4_0509,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_19900420_2_1,4_0502,4_0509,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_19980528_3_1,4_0502,4_0509,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_20010823_4_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_20020501_5_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_19870101_1_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_19900420_2_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_19980528_3_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_20010823_4_1,4_0502,4_0509,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_20020501_5_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_19870101_1_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_19900420_2_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_19980528_3_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_20010823_4_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_20020501_5_1,4_0502,4_0509,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_19870101_1_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_19900420_2_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_19980528_3_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_20010823_4_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_20020501_5_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0509_20030416_6_1,4_0502,4_0509,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_19870101_1_1,4_0502,4_0505,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_19900420_2_1,4_0502,4_0505,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_19980528_3_1,4_0502,4_0505,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_20010823_4_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_20020501_5_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_19870101_1_1,4_0502,4_0505,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_19900420_2_1,4_0502,4_0505,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_19980528_3_1,4_0502,4_0505,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_20010823_4_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_20020501_5_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_19870101_1_1,4_0502,4_0505,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_19900420_2_1,4_0502,4_0505,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_19980528_3_1,4_0502,4_0505,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_20010823_4_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_20020501_5_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_19870101_1_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_19900420_2_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_19980528_3_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_20010823_4_1,4_0502,4_0505,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_20020501_5_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_19870101_1_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_19900420_2_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_19980528_3_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_20010823_4_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_20020501_5_1,4_0502,4_0505,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_19870101_1_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_19900420_2_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_19980528_3_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_20010823_4_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_20020501_5_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0505_20030416_6_1,4_0502,4_0505,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_19870101_1_1,4_0502,4_0559,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_19900420_2_1,4_0502,4_0559,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_19980528_3_1,4_0502,4_0559,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_20010823_4_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_20020501_5_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_19870101_1_1,4_0502,4_0559,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_19900420_2_1,4_0502,4_0559,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_19980528_3_1,4_0502,4_0559,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_20010823_4_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_20020501_5_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_19870101_1_1,4_0502,4_0559,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_19900420_2_1,4_0502,4_0559,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_19980528_3_1,4_0502,4_0559,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_20010823_4_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_20020501_5_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_19870101_1_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_19900420_2_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_19980528_3_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_20010823_4_1,4_0502,4_0559,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_20020501_5_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_19870101_1_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_19900420_2_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_19980528_3_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_20010823_4_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_20020501_5_1,4_0502,4_0559,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_19870101_1_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_19900420_2_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_19980528_3_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_20010823_4_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_20020501_5_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0559_20030416_6_1,4_0502,4_0559,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0508_19870101_1_1,4_0502,4_0508,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0508_19900420_2_1,4_0502,4_0508,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0508_19980528_3_1,4_0502,4_0508,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0508_20020501_4_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0508_19870101_1_1,4_0502,4_0508,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0508_19900420_2_1,4_0502,4_0508,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0508_19980528_3_1,4_0502,4_0508,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0508_20020501_4_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0508_19870101_1_1,4_0502,4_0508,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0508_19900420_2_1,4_0502,4_0508,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0508_19980528_3_1,4_0502,4_0508,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0508_20020501_4_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0508_19870101_1_1,4_0502,4_0508,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0508_19900420_2_1,4_0502,4_0508,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0508_19980528_3_1,4_0502,4_0508,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0508_20020501_4_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0508_19870101_1_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0508_19900420_2_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0508_19980528_3_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0508_20020501_4_1,4_0502,4_0508,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0508_19870101_1_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0508_19900420_2_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0508_19980528_3_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0508_20020501_4_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0508_20030416_5_1,4_0502,4_0508,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_19870101_1_1,4_0502,4_0560,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_19900420_2_1,4_0502,4_0560,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_19980528_3_1,4_0502,4_0560,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_20010823_4_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_20020501_5_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_19870101_1_1,4_0502,4_0560,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_19900420_2_1,4_0502,4_0560,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_19980528_3_1,4_0502,4_0560,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_20010823_4_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_20020501_5_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_19870101_1_1,4_0502,4_0560,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_19900420_2_1,4_0502,4_0560,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_19980528_3_1,4_0502,4_0560,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_20010823_4_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_20020501_5_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_19870101_1_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_19900420_2_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_19980528_3_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_20010823_4_1,4_0502,4_0560,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_20020501_5_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_19870101_1_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_19900420_2_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_19980528_3_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_20010823_4_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_20020501_5_1,4_0502,4_0560,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_19870101_1_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_19900420_2_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_19980528_3_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_20010823_4_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_20020501_5_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0560_20030416_6_1,4_0502,4_0560,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0503_19870101_1_1,4_0502,4_0503,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0503_19900420_2_1,4_0502,4_0503,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0503_19980528_3_1,4_0502,4_0503,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0503_20020501_4_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0503_19870101_1_1,4_0502,4_0503,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0503_19900420_2_1,4_0502,4_0503,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0503_19980528_3_1,4_0502,4_0503,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0503_20020501_4_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0503_19870101_1_1,4_0502,4_0503,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0503_19900420_2_1,4_0502,4_0503,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0503_19980528_3_1,4_0502,4_0503,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0503_20020501_4_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0503_19870101_1_1,4_0502,4_0503,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0503_19900420_2_1,4_0502,4_0503,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0503_19980528_3_1,4_0502,4_0503,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0503_20020501_4_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0503_19870101_1_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0503_19900420_2_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0503_19980528_3_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0503_20020501_4_1,4_0502,4_0503,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0503_19870101_1_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0503_19900420_2_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0503_19980528_3_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0503_20020501_4_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0503_20030416_5_1,4_0502,4_0503,2003-04-16,2009-01-01,project_conflict
4_0501_19870101_1_1,4_0502_19870101_1_1,4_0501,4_0502,1987-01-01,1996-10-01,project_conflict
4_0501_19870101_1_1,4_0502_19900420_2_1,4_0501,4_0502,1990-04-20,1996-10-01,project_conflict
4_0503_19870101_1_1,4_0504_19870101_1_1,4_0503,4_0504,1987-01-01,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0504_19900420_2_1,4_0503,4_0504,1990-04-20,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0504_19980528_3_1,4_0503,4_0504,1998-05-28,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0504_20020501_4_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0504_20030416_5_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_19900420_2_1,4_0504_19870101_1_1,4_0503,4_0504,1990-04-20,2009-01-01,project_conflict
4_0503_19900420_2_1,4_0504_19900420_2_1,4_0503,4_0504,1990-04-20,2009-01-01,project_conflict
4_0503_19900420_2_1,4_0504_19980528_3_1,4_0503,4_0504,1998-05-28,2009-01-01,project_conflict
4_0503_19900420_2_1,4_0504_20020501_4_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_19900420_2_1,4_0504_20030416_5_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_19980528_3_1,4_0504_19870101_1_1,4_0503,4_0504,1998-05-28,2009-01-01,project_conflict
4_0503_19980528_3_1,4_0504_19900420_2_1,4_0503,4_0504,1998-05-28,2009-01-01,project_conflict
4_0503_19980528_3_1,4_0504_19980528_3_1,4_0503,4_0504,1998-05-28,2009-01-01,project_conflict
4_0503_19980528_3_1,4_0504_20020501_4_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_19980528_3_1,4_0504_20030416_5_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20020501_4_1,4_0504_19870101_1_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_20020501_4_1,4_0504_19900420_2_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_20020501_4_1,4_0504_19980528_3_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_20020501_4_1,4_0504_20020501_4_1,4_0503,4_0504,2002-05-01,2009-01-01,project_conflict
4_0503_20020501_4_1,4_0504_20030416_5_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20030416_5_1,4_0504_19870101_1_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20030416_5_1,4_0504_19900420_2_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20030416_5_1,4_0504_19980528_3_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20030416_5_1,4_0504_20020501_4_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_20030416_5_1,4_0504_20030416_5_1,4_0503,4_0504,2003-04-16,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0508_19870101_1_1,4_0503,4_0508,1987-01-01,2009-01-01,project_conflict
4_0503_19870101_1_1,4_0508_19900420_2_1,4_0503,4_0508,1990-04-20,2009-01-01,project_conflict
