source,target,edge_type,distance_km,overlap_change_years,corr_change,overlap_level_years,corr_level
31_1030,31_A350,spatial,2.739367937863856,3,,4,
31_1030,31_A351,spatial,3.040205973061223,3,,4,
31_1030,31_A352,spatial,3.471046945386762,3,,4,
31_1030,31_A353,spatial,3.683471579782192,3,,4,
31_0113,31_0122,spatial,0.2146342294149092,1,,2,
31_0113,31_0116,spatial,0.4123121440135982,1,,2,
31_0113,31_0118,spatial,0.6994831940994565,1,,2,
31_0113,31_0120,spatial,0.9607868810136796,1,,2,
31_0113,31_0904,spatial,1.0396877401718183,1,,2,
31_0113,31_0121,spatial,1.144025580310535,1,,2,
31_0113,31_0902,spatial,1.2632034267897994,1,,2,
31_0113,31_0115,spatial,1.326422484466845,1,,2,
31_0114,31_0119,spatial,0.1832435924929895,2,,3,
31_0114,31_0123,spatial,0.1836697393054036,2,,3,
31_0114,31_0117,spatial,0.3669123470987516,2,,3,
31_0114,31_0124,spatial,0.4424218740249112,2,,3,
31_0114,31_0115,spatial,0.5959682815972023,2,,3,
31_0114,31_0121,spatial,0.7783652812418721,2,,3,
31_0114,31_0120,spatial,0.9616080757290194,2,,3,
31_0114,31_0118,spatial,1.22290713831582,2,,3,
31_0115,31_0121,spatial,0.1823972285225723,2,,3,
31_0115,31_0117,spatial,0.2290560719744335,2,,3,
31_0115,31_0120,spatial,0.3656398257419624,2,,3,
31_0115,31_0119,spatial,0.4127257685209643,2,,3,
31_0115,31_0118,spatial,0.6269398695276117,2,,3,
31_0115,31_0123,spatial,0.7796377991519357,2,,3,
31_0115,31_0116,spatial,0.9141113548844956,2,,3,
31_0116,31_0122,spatial,0.1976820384524423,2,,3,
31_0116,31_0118,spatial,0.2871715097832309,2,,3,
31_0116,31_0120,spatial,0.5484747663250864,2,,3,
31_0116,31_0121,spatial,0.7317142229720571,2,,3,
31_0116,31_0117,spatial,1.1431671060489974,2,,3,
31_0116,31_0119,spatial,1.3268368190536053,2,,3,
31_0117,31_0119,spatial,0.1836697394963755,2,,3,
31_0117,31_0121,spatial,0.4114532546000521,2,,3,
31_0117,31_0123,spatial,0.5505817587110504,2,,3,
31_0117,31_0120,spatial,0.5946957620866542,2,,3,
31_0117,31_0124,spatial,0.8093330267214854,2,,3,
31_0117,31_0118,spatial,0.855995694734592,2,,3,
31_0118,31_0120,spatial,0.2613042673505891,2,,3,
31_0118,31_0121,spatial,0.4445427161551921,2,,3,
31_0118,31_0122,spatial,0.4848506871485639,2,,3,
31_0118,31_0119,spatial,1.0396654255810578,2,,3,
31_0119,31_0123,spatial,0.3669123470508965,2,,3,
31_0119,31_0121,spatial,0.595122978444778,2,,3,
31_0119,31_0124,spatial,0.6256633089647189,2,,3,
31_0119,31_0120,spatial,0.7783652814444133,2,,3,
31_0120,31_0121,spatial,0.1832435924929895,2,,3,
31_0120,31_0122,spatial,0.7461548706636096,2,,3,
31_0121,31_0122,spatial,0.9293923354302784,2,,3,
31_0115,31_0122,spatial,1.1117890240564594,2,,3,
31_0122,31_0904,spatial,1.2543203831629464,2,,3,
31_0117,31_0122,spatial,1.340844138511406,2,,3,
31_0123,31_0124,spatial,0.2587523377473556,2,,3,
31_0121,31_0123,spatial,0.962034884517202,2,,3,
31_0120,31_0123,spatial,1.145277513308363,2,,3,
31_0118,31_0123,spatial,1.4065768609253733,2,,3,
31_0115,31_0124,spatial,1.0383890772460374,2,,3,
31_0121,31_0124,spatial,1.2207862806776013,2,,3,
31_0120,31_0124,spatial,1.404028479429693,2,,3,
31_0118,31_0124,spatial,1.6653285994032678,2,,3,
31_1030,31_6700,spatial,34.89015607887932,0,,0,
31_6700,31_A310,spatial,35.62130040500475,0,,0,
31_6700,31_A320,spatial,36.003277833603306,0,,0,
31_6700,31_A330,spatial,36.329413155796914,0,,0,
31_6700,31_A340,spatial,36.77596848740155,0,,0,
31_6700,31_A350,spatial,37.55031080457286,0,,0,
31_6700,31_A351,spatial,37.84543548273192,0,,0,
31_6700,31_A352,spatial,38.26788011051682,0,,0,
31_6702,8_6013,spatial,60.666461396318795,0,,0,
31_7005,31_7040,spatial,46.65336997628823,1,,2,
31_7005,31_7050,spatial,65.18447508747195,3,,4,
31_0902,31_0904,spatial,0.2235661580315257,2,,3,0.9878291611472619
31_0902,31_0903,spatial,0.231599540512238,1,,2,
31_0122,31_0902,spatial,1.4778376556461417,2,,3,
31_0116,31_0902,spatial,1.675512810505796,2,,3,
31_0118,31_0902,spatial,1.9626842324242624,2,,3,
31_0120,31_0902,spatial,2.2239860951136987,2,,3,
31_0121,31_0902,spatial,2.4072268960536674,2,,3,
31_0903,31_0904,spatial,0.4551524987151,1,,2,
31_0113,31_0903,spatial,1.4948013672998008,0,,1,
31_0122,31_0903,spatial,1.7094355684862974,1,,2,
31_0116,31_0903,spatial,1.9071097249548827,1,,2,
31_0118,31_0903,spatial,2.1942809674015633,1,,2,
31_0120,31_0903,spatial,2.4555821789194208,1,,2,
31_0121,31_0903,spatial,2.6388234648983366,1,,2,
31_0116,31_0904,spatial,1.451999883478812,2,,3,
31_0118,31_0904,spatial,1.7391707695488403,2,,3,
31_0120,31_0904,spatial,2.0004746095611727,2,,3,
31_0121,31_0904,spatial,2.183712713363746,2,,3,
31_A310,31_A320,spatial,0.3960418688539709,3,0.9962709627734357,4,0.996454675300999
31_A310,31_A330,spatial,0.7312499355725283,3,,4,
31_A310,31_A340,spatial,1.189645513802637,3,0.42341515917871025,4,
31_A310,31_A350,spatial,1.9792712560894925,3,,4,
31_A310,31_A351,spatial,2.2802034973134053,3,0.9962709627734357,4,0.996454675300999
31_A310,31_A352,spatial,2.7111396390747107,3,,4,
31_A310,31_A353,spatial,2.9234133680093852,3,,4,
31_A320,31_A330,spatial,0.3352926031699216,4,,5,
31_A320,31_A340,spatial,0.793743222373917,4,0.0,5,-0.25000000000000006
31_A320,31_A350,spatial,1.5835643028870363,4,,5,
31_A320,31_A351,spatial,1.884537311630381,4,1.0,5,1.0
31_A320,31_A352,spatial,2.315506520022546,4,,5,
31_A320,31_A353,spatial,2.5276719952785967,4,,5,
31_A330,31_A340,spatial,0.4584517685842158,4,,5,
31_A330,31_A350,spatial,1.248322585375804,4,,5,
31_A330,31_A351,spatial,1.5493064671571852,4,,5,
31_A330,31_A352,spatial,1.9802821214584985,4,,5,
31_A330,31_A353,spatial,2.192404434410566,4,,5,
31_A340,31_A350,spatial,0.7899656220296798,4,,5,
31_A340,31_A351,spatial,1.0909569580741318,4,0.0,5,-0.25000000000000006
31_A340,31_A352,spatial,1.5219309592670305,4,,5,
31_A340,31_A353,spatial,1.7339798123390695,4,,5,
31_A350,31_A351,spatial,0.3009915592795143,4,,5,
31_A350,31_A352,spatial,0.7319676221275793,4,,5,
31_A350,31_A353,spatial,0.9441430805294084,4,,5,
31_A351,31_A352,spatial,0.430977123295163,4,,5,
31_A351,31_A353,spatial,0.6432688896614994,4,,5,
31_A352,31_A353,spatial,0.212893347283815,4,,5,
32_0101,32_0104,spatial,0.2927721839657043,10,,11,
32_0101,32_0106,spatial,0.5496685864888026,10,-0.06441566264008307,11,0.6325987349183445
32_0101,32_0110,spatial,0.8122661292149145,10,0.1503032128268605,11,0.5518414496096199
32_0101,32_0109,spatial,1.0706697505796117,10,0.15030321282686057,11,0.7383936316623426
32_0101,32_0108,spatial,1.2850829626111593,10,0.28998536982606554,11,0.3457820374040623
32_0102,32_0105,spatial,0.2141455718126897,7,-0.28884945832343284,8,-0.27955784383457705
32_0102,32_0103,spatial,0.4202206351140228,7,-0.33050232222029724,8,0.3915972985878244
32_0102,32_0111,spatial,0.6708528697960988,7,-0.07304358872384718,8,-0.18214103175901072
32_0102,32_0112,spatial,0.9454033360593744,7,,8,
32_0102,32_0107,spatial,1.1727174085809575,7,0.1884238321425295,8,0.43721074843444035
32_0102,32_0108,spatial,1.38626407408126,7,-0.3314156433037586,8,-0.10326425862322712
32_0102,32_0109,spatial,1.6006781341471503,7,-0.06375767130633385,8,0.48189987357505987
32_0102,32_0110,spatial,1.859081312827385,7,-0.28690952087850224,8,0.6756893384895896
32_1021,32_A330,spatial,0.2126397915055407,2,,3,0.0
32_1021,32_A310,spatial,0.4500922326331647,2,,3,0.9743547036924464
32_1021,32_A320,spatial,0.6318611227958357,2,,3,0.6286185570937122
32_1021,32_A350,spatial,1.0323380541580085,2,,3,0.8660254037844385
32_1021,32_AA59,spatial,32.24239523017883,0,,0,
32_1021,32_AA02,spatial,32.821085234730546,0,,0,
32_0103,32_0105,spatial,0.2060752565741025,7,0.8350041784889071,8,0.4309034107089591
32_0103,32_0111,spatial,0.2506322357876683,7,-0.5278848552309164,8,-0.035245368842512066
32_0103,32_0112,spatial,0.525182749145993,7,,8,
32_0103,32_0107,spatial,0.7524968399459855,7,-0.9460481971275396,8,0.05383819020581655
32_0103,32_0108,spatial,0.9660435859112914,7,0.8221141075094184,8,0.6993786061802354
32_0103,32_0109,spatial,1.1804574999730546,7,-0.6220471647385234,8,0.6527533657682196
32_0103,32_0110,spatial,1.43886069197771,7,0.023038783879204577,8,0.5922200922639822
32_0104,32_0106,spatial,0.2568965626795366,10,,11,
32_0104,32_0110,spatial,0.5194948436847404,10,,11,
32_0104,32_0109,spatial,0.7778984685847407,10,,11,
32_0104,32_0108,spatial,0.9923109787015252,10,,11,
32_0104,32_0107,spatial,1.2058577376983852,10,,11,
32_0105,32_0111,spatial,0.4567074243928036,7,-0.1143858039685551,8,0.2646280620124815
32_0105,32_0112,spatial,0.7312578114366723,7,,8,
32_0105,32_0107,spatial,0.9585720903811922,7,-0.8463865630129295,8,-0.4042260417272216
32_0105,32_0108,spatial,1.1721188424360862,7,0.9783753862697262,8,0.9101820546182062
32_0105,32_0109,spatial,1.3865326588015092,7,-0.5366621195217669,8,-0.14002800840280097
32_0105,32_0110,spatial,1.6449359066890668,7,-0.012480514407482953,8,-0.24253562503633297
32_0106,32_0110,spatial,0.2625989055881406,10,-0.11111111111111112,11,0.8333333333333336
32_0106,32_0109,spatial,0.5210022722697834,10,-0.11111111111111112,11,0.8280786712108253
32_0106,32_0108,spatial,0.7354144229306411,10,-0.3512029712477555,11,0.0
32_0106,32_0107,spatial,0.9489611751103264,10,-0.11111111111111112,11,0.6374552583116767
32_0106,32_0112,spatial,1.176276127809369,10,-0.11111111111111112,11,0.5590169943749475
32_0107,32_0108,spatial,0.2135468987304351,10,-0.7285284775469969,11,-0.12794157892978975
32_0107,32_0112,spatial,0.2273156629342515,10,0.4949494949494949,11,0.8463272660560105
32_0107,32_0109,spatial,0.4279612915774623,10,0.4949494949494949,11,0.618589574131742
32_0107,32_0111,spatial,0.501864730773475,10,0.40655781409087083,11,-0.06900655593423544
32_0107,32_0110,spatial,0.6863639820671021,10,-0.11111111111111112,11,0.6772962119561565
32_0108,32_0109,spatial,0.2144170139569092,10,-0.3512029712477555,11,0.2216013151069796
32_0108,32_0112,spatial,0.4408623927194045,10,-0.03192754284070504,11,0.0
32_0108,32_0110,spatial,0.4728178379358976,10,-0.03192754284070504,11,0.0
32_0108,32_0111,spatial,0.7154115625688002,10,0.0,11,0.37080992435478316
32_0109,32_0110,spatial,0.2584036518500395,10,-0.11111111111111106,11,0.6900655593423544
32_0109,32_0112,spatial,0.6552749016967248,10,-0.11111111111111106,11,0.4629100498862757
32_0109,32_0111,spatial,0.9298252644501352,10,0.7453559924999298,11,0.23904572186687875
32_0110,32_0112,spatial,0.9136783072884732,10,-0.11111111111111106,11,0.670820393249937
32_0111,32_0112,spatial,0.2745505791644825,10,0.0,11,-0.19364916731037088
32_0110,32_0111,spatial,1.1882284823059108,10,0.0,11,-0.2886751345948129
32_2027,32_C310,spatial,0.3471655163069719,1,,2,
32_2027,32_C330,spatial,0.3675786386989329,1,,2,
32_2027,32_C350,spatial,0.5597896637282572,1,,2,
32_2027,32_C320,spatial,0.5810235641401111,1,,2,
32_2027,32_B320,spatial,19.63040396858273,2,,3,
32_2027,32_7000,spatial,19.63765063608315,1,,2,
32_2027,32_B310,spatial,19.80794032893066,2,,3,
32_2027,32_B350,spatial,20.33446241720652,2,,3,
32_7000,32_B320,spatial,0.0078578935281813,1,,2,
32_7000,32_B310,spatial,0.1773177017622044,1,,2,
32_7000,32_B350,spatial,0.7208165363924369,1,,2,
32_7000,32_B330,spatial,0.934569403777553,1,,2,
32_7000,32_B340,spatial,1.116543387660016,1,,2,
32_7000,32_C350,spatial,19.079395110589825,0,,1,
32_7000,32_C310,spatial,19.29153302893421,0,,1,
32_A310,32_A320,spatial,0.1819098797977017,2,,3,0.7874967187705076
32_A310,32_A350,spatial,0.5828618362789808,3,-0.4945356456712473,4,0.7528128129762317
32_A310,32_A330,spatial,0.66272295999288,2,,3,-0.22501758018520474
32_A310,32_AA59,spatial,32.17418314398635,0,,0,
32_A310,32_AA02,spatial,32.75544871611522,0,,0,
32_A320,32_A350,spatial,0.4027346238710765,2,,3,0.15554275420956376
32_A320,32_A330,spatial,0.8444526518778571,2,,3,-0.7777137710478189
32_A320,32_AA59,spatial,32.13998760165742,0,,0,
32_A320,32_AA02,spatial,32.72225847747577,0,,0,
32_A330,32_A350,spatial,1.2449082324055205,2,,3,0.4999999999999999
32_A330,32_AA59,spatial,32.274402030769544,0,,0,
32_A330,32_AA02,spatial,32.85183916418932,0,,0,
32_A350,32_AA59,spatial,32.13543182316209,0,,0,
32_A350,32_AA02,spatial,32.7199039104273,0,,0,
32_AA01,32_AA03,spatial,0.5183280268136367,4,,5,
32_AA01,32_AA02,spatial,1.3417911747366078,4,-0.21576592600105152,5,0.7579367289598669
32_AA01,32_AA62,spatial,1.4036066747916789,4,0.992523259604837,5,0.9798501839458537
32_AA01,32_AA59,spatial,1.951505198447907,4,-0.21576592600105152,5,0.7579367289598669
32_AA01,32_AA61,spatial,2.013889479756518,4,0.35569043813732404,5,0.042303902926605054
32_AA01,32_AA60,spatial,2.6258381742371384,4,0.4800000023880449,5,0.5672816854423365
32_A320,32_AA01,spatial,34.00645295867615,0,,0,
32_A350,32_AA01,spatial,34.008700023581454,0,,0,
32_AA02,32_AA59,spatial,0.6097145271246075,4,1.0,5,0.9999999999999998
32_AA02,32_AA03,spatial,0.8234631509032033,4,,5,
32_AA02,32_AA62,spatial,2.7453978199734936,4,-0.3333333333333333,5,0.6123724356957945
32_AA02,32_AA61,spatial,3.355679693915518,4,0.4126285637367651,5,0.05581455721859474
32_AA02,32_AA60,spatial,3.96762930456434,4,0.3790937389645426,5,0.5216505933704916
32_AA03,32_AA59,spatial,1.4331772855643703,4,,5,
32_AA03,32_AA62,spatial,1.9219346746264916,4,,5,
32_AA03,32_AA61,spatial,2.5322169598903597,4,,5,
32_AA03,32_AA60,spatial,3.1441661663744345,4,,5,
32_A320,32_AA03,spatial,33.50985183966774,0,,0,
32_A350,32_AA03,spatial,33.510362700875376,0,,0,
32_AA59,32_AA62,spatial,3.3551118584027524,4,-0.3333333333333333,5,0.6123724356957945
32_AA59,32_AA61,spatial,3.9653941209865287,4,0.4126285637367651,5,0.05581455721859474
32_AA59,32_AA60,spatial,4.5773433568999975,4,0.3790937389645426,5,0.5216505933704916
32_AA60,32_AA61,spatial,0.6119552135076938,4,0.9901947736049791,5,0.8392916104025033
32_AA60,32_AA62,spatial,1.2222315002236646,4,0.41607849398547364,5,0.5277777777777778
32_A320,32_AA60,spatial,36.53177695890714,0,,0,
32_A350,32_AA60,spatial,36.54207927675807,0,,0,
32_AA61,32_AA62,spatial,0.6102864295932353,4,0.29185922800893144,5,0.03417929635123317
32_A320,32_AA61,spatial,35.9426289481639,0,,0,
32_A350,32_AA61,spatial,35.951128861320726,0,,0,
32_A320,32_AA62,spatial,35.354500596294606,0,,0,
32_A350,32_AA62,spatial,35.361197534054874,0,,0,
32_B310,32_B320,spatial,0.1834910131423934,2,,3,0.7374534989271271
32_B310,32_B350,spatial,0.5435472289553731,2,,3,0.7131225936548222
32_B310,32_B330,spatial,0.7573116174692941,2,,3,0.7348353167595779
32_B310,32_B340,spatial,0.9392868086257076,2,,3,0.7131225936548223
32_B310,32_C350,spatial,19.249580949197505,0,,1,
32_B310,32_C310,spatial,19.46175552517344,0,,1,
32_B320,32_B350,spatial,0.7270382419401787,2,,3,0.05241424183609592
32_B320,32_B330,spatial,0.9408023566289884,2,,3,0.08382123299006834
32_B320,32_B340,spatial,1.1227776065403985,2,,3,0.052414241836095894
32_B320,32_C350,spatial,19.0721419641421,0,,1,
32_B320,32_C310,spatial,19.28428216410139,0,,1,
32_B330,32_B340,spatial,0.1819753148165186,2,,3,0.9995045007541192
32_B330,32_B350,spatial,0.2137681404520885,2,,3,0.9995045007541192
32_B330,32_C350,spatial,19.98342593180574,0,,1,
32_B330,32_C310,spatial,20.19572299500412,0,,1,
32_B340,32_B350,spatial,0.3957414935598694,2,,3,0.9999999999999999
32_B340,32_C350,spatial,20.15996415002303,0,,1,
32_B340,32_C310,spatial,20.372286764660423,0,,1,
32_B350,32_C350,spatial,19.775842326148567,0,,1,
32_B350,32_C310,spatial,19.988108282051677,0,,1,
32_C310,32_C350,spatial,0.2126316009731849,1,,2,
32_C310,32_C330,spatial,0.7146916984267352,1,,2,
32_C310,32_C320,spatial,0.9281138349832851,1,,2,
32_C320,32_C330,spatial,0.2134470786415015,1,,2,
32_C320,32_C350,spatial,1.1407424851879144,1,,2,
32_B320,32_C320,spatial,20.210706447982663,0,,1,
32_7000,32_C320,spatial,20.217948687468763,0,,1,
32_B310,32_C320,spatial,20.388308140495425,0,,1,
32_B350,32_C320,spatial,20.9150000556302,0,,1,
32_C330,32_C350,spatial,0.9273230237148232,1,,2,
32_B320,32_C330,spatial,19.997482948866324,0,,1,
32_7000,32_C330,spatial,20.00472667097971,0,,1,
32_B310,32_C330,spatial,20.175062872447683,0,,1,
32_B350,32_C330,spatial,20.701698633306208,0,,1,
34_1003,34_1030,spatial,12.96262110256768,2,,2,
34_1003,34_1033,spatial,70.3906663392388,0,,0,
34_0801,34_1003,spatial,79.5467391821718,1,,1,
34_0859,34_1003,spatial,79.54990799283388,1,,1,
34_0860,34_1003,spatial,79.55307685894138,1,,1,
34_0802,34_1003,spatial,79.55624578048767,1,,1,
34_0505,34_1011,spatial,0.0338952839584304,3,0.5,3,0.9078412990032037
34_0504,34_1011,spatial,0.2388497334417694,3,-0.2773500981126146,3,0.8660254037844386
34_0501,34_1011,spatial,0.3193780375918382,2,,2,
34_0559,34_1011,spatial,0.4881074590015614,3,0.1889822365046136,3,0.8921705832747956
34_0901,34_1011,spatial,0.6245456069359598,3,-0.9833787614637388,4,-0.5501760634703361
34_0560,34_1011,spatial,0.6911761860803135,3,0.7107423155935332,3,0.990536064687909
34_0903,34_1011,spatial,1.0219613489382018,3,-0.532231538497132,4,-0.04957260569411018
34_0502,34_1011,spatial,1.209468474093299,3,-0.4999999999999999,3,0.9866660700433731
34_0801,34_1030,spatial,72.79666341614501,1,,1,
34_0859,34_1030,spatial,72.80010020147652,1,,1,
34_0860,34_1030,spatial,72.80353702280304,1,,1,
34_0802,34_1030,spatial,72.80697388011951,1,,1,
34_1030,34_1033,spatial,79.9947082438689,1,,2,
34_1031,34_1638,spatial,29.85245676938045,2,,2,
34_1031,34_1034,spatial,31.448325043756665,2,,2,
34_1031,42_1613,spatial,55.98301676923263,2,,2,
10_4002,34_1031,spatial,60.96010672574183,1,,1,
34_1031,42_1617,spatial,61.64473296092819,2,,2,
34_1033,34_6057,spatial,16.453183286293342,0,,1,
34_0501,34_1033,spatial,38.28713360046765,3,0.9422257146824985,3,0.2955833813689963
34_0505,34_1033,spatial,38.58040935288609,4,0.4609662169507867,4,0.22705110583798638
34_1011,34_1033,spatial,38.59911886364099,2,,3,0.8532055424884424
34_0504,34_1033,spatial,38.813965478930655,4,0.574326244576361,4,0.0607539776171812
34_0559,34_1033,spatial,39.051462998335275,4,-0.03302134452400841,4,0.2764390458699122
34_0901,34_1033,spatial,39.19272123731174,4,0.055643100627580794,5,-0.22250020829200207
34_0560,34_1033,spatial,39.246507401670435,4,0.38594037479368454,4,0.22831651899045355
34_1034,34_1638,spatial,1.6076288559750245,3,0.6676348962213574,4,0.8578504767710663
34_1034,42_1613,spatial,28.158385073637415,2,,3,1.0
34_1034,42_1617,spatial,32.29231528068692,2,,3,-0.8660254037844387
34_1034,34_6057,spatial,54.9503639887644,2,,3,0.9686196045011365
34_1638,42_1613,spatial,29.278759878240844,2,,3,0.8824975032927699
34_1638,42_1617,spatial,33.6026180849464,2,,3,-0.5291067161269939
34_1638,34_6057,spatial,56.4122116821435,2,,3,0.7379080567853077
34_0501,34_0505,spatial,0.3087291297578725,8,0.44143615510171486,9,0.04396201674058115
34_0501,34_0504,spatial,0.5543357798050507,8,0.6972489619820444,9,0.5893606547374295
34_0501,34_0559,spatial,0.8046033177441688,8,-0.46949979181033047,9,0.5008103177538046
34_0501,34_0901,spatial,0.9427830918723584,4,-0.35151198429995384,4,0.7317134380465468
34_0501,34_0560,spatial,1.008218195473846,8,-0.1572303019843614,9,-0.3675926592080393
34_0501,34_0903,spatial,1.3392106627135012,4,-0.585454081404929,4,0.3273268353539886
34_0501,34_0502,spatial,1.5240985657313737,8,0.5527103263268047,9,-0.08905050831005722
34_0502,34_0903,spatial,0.1996572106874886,5,-0.01873326853854673,5,0.8377478761939958
34_0502,34_0506,spatial,0.3688415727536857,9,0.38269870877316375,10,0.6046300524286028
34_0502,34_0560,spatial,0.5201256102103347,10,0.3624775971453566,11,0.7921049288438866
34_0502,34_0509,spatial,0.5492844522537413,9,-0.07927941924092893,10,0.38595805246519443
34_0502,34_0901,spatial,0.5901385193767703,5,0.09588514565284843,5,0.17779589407684734
34_0502,34_0559,spatial,0.7215442413789698,10,-0.029551782239299964,11,0.6650719572743712
34_0502,34_0902,spatial,0.9138561740158012,5,-0.08096853414582934,5,0.17893316007310103
34_0502,34_0508,spatial,0.9313210784684138,9,0.37239221277758744,10,0.5479435242472205
34_0503,34_0960,spatial,0.1559063553851923,5,0.5412415752408701,5,0.9658827182696459
34_0503,34_0508,spatial,0.2149512201610502,11,0.22375460574889083,12,0.9477043552804538
34_0503,34_0902,spatial,0.2397450160609998,5,0.4207753971956705,5,-0.11364810474954641
34_0503,34_0961,spatial,0.5476529281918384,5,-0.15992838965889522,5,0.6876227557574321
34_0503,34_0509,spatial,0.5968381798366257,10,0.47992447000509186,11,0.8019529686654953
34_0503,34_0506,spatial,0.7772505713021371,10,0.17065091226579082,11,0.8765127656450774
34_0503,34_0507,spatial,0.8304436088935295,11,0.30002404854457443,12,0.8957004652827976
34_0503,34_0962,spatial,0.9478616611435678,5,0.24543013308814962,5,0.8787231988550614
34_0504,34_0505,spatial,0.2456067116911647,10,0.7176634910596558,11,0.7107612256308057
34_0504,34_0559,spatial,0.2502727933268012,10,-0.12957660713341668,11,0.6423088938321162
34_0504,34_0901,spatial,0.3891940461000257,5,0.11199598087039707,5,0.24919098875296128
34_0504,34_0560,spatial,0.4538848854287364,10,0.03372032293328909,11,0.4374130254200074
34_0504,34_0903,spatial,0.7848756257428268,5,-0.008564823968018474,5,0.6529031712805069
34_0502,34_0504,spatial,0.9709172988323528,10,0.25236283409504245,11,0.5600556759974716
34_0505,34_0559,spatial,0.4958751978024217,10,0.33170273130068234,11,0.785123194378702
34_0505,34_0901,spatial,0.6343154158582959,5,0.19713973680458222,5,0.04458166059984224
34_0505,34_0560,spatial,0.69949037250486,10,0.5981852079734096,11,0.8827891944530429
34_0505,34_0903,spatial,1.0304820950720288,5,0.5176709307136651,5,0.8528206142151307
34_0502,34_0505,spatial,1.2158743383537394,10,0.47847563494499207,11,0.8977069105276247
34_0506,34_0509,spatial,0.1804507479698746,10,-0.23981756126642195,11,0.46778468437812
34_0506,34_0902,spatial,0.5454753821067222,5,0.25814232713600077,5,-0.11106541457982984
34_0506,34_0508,spatial,0.562505357587304,10,0.5703206335069273,11,0.9440279901794278
34_0506,34_0903,spatial,0.5682157974197112,5,0.3856560911000753,5,0.9900183286894622
34_0506,34_0560,spatial,0.8850106513319247,9,0.469796996314449,10,0.9049192094016882
34_0506,34_0960,spatial,0.9326875827499144,5,0.43047582198955203,5,0.9979317002315208
34_0507,34_0962,spatial,0.1237098976919543,5,0.9366781637372318,5,0.9866146552510829
34_0507,34_0961,spatial,0.2860010095481625,5,0.16009554088770245,5,0.8171897281993591
34_0507,34_0960,spatial,0.6820550959684597,5,0.6059448885300895,5,0.9287002086657699
34_0507,34_0508,spatial,1.0432302692763171,11,0.6748214725404051,12,0.9413828785434819
34_0507,34_0902,spatial,1.0701547626876802,5,0.5705205761360599,5,0.3062286347238849
34_0507,34_0509,spatial,1.4209465539901125,10,0.31261804212604644,11,0.6883601486957757
34_0506,34_0507,spatial,1.5999449235596717,10,0.7171939204877434,11,0.8774245981335731
34_0508,34_0902,spatial,0.0474381551750567,5,0.48148841250344754,5,-0.03348748248605124
34_0508,34_0960,spatial,0.3701822258630608,5,0.5705908331797613,5,0.9811931574667687
34_0508,34_0509,spatial,0.3820565668274756,10,0.1927558676171778,11,0.654224491624119
34_0508,34_0961,spatial,0.7618939776466376,5,0.7003921108804162,5,0.7771171571796149
34_0509,34_0902,spatial,0.3658045344237978,5,0.2297980259875758,5,0.3521669013675003
34_0509,34_0903,spatial,0.748656984524235,5,0.12715720563927776,5,0.4318661664928011
34_0509,34_0960,spatial,0.7522385101236073,5,0.08853068944526801,5,0.5119389302927946
34_0509,34_0560,spatial,1.0643186315754891,9,0.18563888048594973,10,0.4823164417563543
34_0559,34_0901,spatial,0.1416466588346777,5,-0.05132255963461784,5,0.013822165257909412
34_0559,34_0560,spatial,0.2036539920716838,10,0.4858105147792069,11,0.7773468677897574
34_0559,34_0903,spatial,0.5346210060688511,5,0.3012779773192428,5,0.812782494523178
34_0560,34_0901,spatial,0.0722136780407354,5,0.25292070825858814,5,-0.24971682973574777
34_0560,34_0903,spatial,0.3309936132403121,5,0.6142552562218287,5,0.9849945501629069
34_0501,34_6057,spatial,25.38933812978999,1,,1,
34_0505,34_6057,spatial,25.69805159079724,1,,1,
34_1011,34_6057,spatial,25.706716594265963,1,,2,
34_0504,34_6057,spatial,25.943643681134706,1,,1,
34_0559,34_6057,spatial,26.19391568516226,1,,1,
34_0901,34_6057,spatial,26.331245734520547,1,,2,
34_0560,34_6057,spatial,26.39747984371664,1,,1,
34_0801,34_0859,spatial,0.0037897110175761,3,,4,
34_0801,34_0860,spatial,0.0075794223782319,3,,4,
34_0801,34_0802,spatial,0.0113691340819672,3,,4,
34_0802,34_0860,spatial,0.0037897117037357,3,,4,
34_0802,34_0859,spatial,0.0075794230643915,3,,4,
34_0859,34_0860,spatial,0.0037897113606559,3,,4,
34_0901,34_0903,spatial,0.3980630674430893,6,0.8488631457801938,7,0.39841573313184614
34_0902,34_0960,spatial,0.3913902213475244,6,0.9615123485745035,7,0.8035000168660574
34_0902,34_0961,spatial,0.786831220402154,6,0.7319045200074853,7,0.021774447434848253
34_0960,34_0961,spatial,0.3968816917393595,6,0.645950863166196,7,0.29898731964925657
34_0960,34_0962,spatial,0.7971841936777447,5,0.801668047159507,6,0.7058974870919712
34_0961,34_0962,spatial,0.4004544752657211,5,0.4349832913120165,6,0.7213164691100143
34_0509,34_0961,spatial,1.1421625778769569,5,0.13301612111618466,5,0.765656266293099
34_0506,34_0961,spatial,1.3220553420202508,5,-0.01844121905297197,5,0.6283131169639827
34_0508,34_0962,spatial,1.1616467623224975,5,0.22868141032810063,5,0.9145682710323951
34_0902,34_0962,spatial,1.1872271880078549,5,0.8121734642747089,6,0.21185177920278275
34_0509,34_0962,spatial,1.5407348126091376,5,-0.1554145479170864,5,0.5353498413887808
34_0506,34_0962,spatial,1.720139009768308,5,0.5933138147961577,5,0.9348753582611272
