source,target,distance_km,suspicious_locality,needs_real_map_check,source_route_key,target_route_key,source_ROUTE_NO,target_ROUTE_NO,source_ROUTE_SIGNING,target_ROUTE_SIGNING,same_route_number,same_route_signing,source_latitude,source_longitude,target_latitude,target_longitude,source_functional_class,target_functional_class
49_D454,49_D455,0.4869536099616971,very_local,False,4_154,4_154,154,154,4,4,True,True,40.6882209777832,-111.98145,40.69260025024414,-111.98146,14,14
4_AA60,4_AA61,0.4868588070358348,very_local,False,2_40,2_40,40,40,2,2,True,True,34.99089050292969,-109.99408,34.99106979370117,-109.98874,1,1
49_D449,49_D461,0.4867621954145689,very_local,False,4_154,4_154,154,154,4,4,True,True,40.69041061401367,-111.98146,40.686038970947266,-111.98176,14,14
49_C443,49_C449,0.4865265782518685,very_local,False,2_15,2_15,15,15,2,2,True,True,41.871978759765625,-112.16959,41.8763313293457,-112.17019,1,1
17_1002,17_B320,0.4860848860869894,very_local,False,3_20,3_20,20,20,3,3,True,True,42.32093811035156,-89.60791,42.32106018066406,-89.602,2,2
1_4125,1_A310,0.4854439827912857,very_local,False,4_152,4_152,152,152,4,4,True,True,32.42216110229492,-86.24369,32.422279357910156,-86.24886,14,14
56_B320,56_B330,0.485185186726523,very_local,False,4_28,4_28,28,28,4,4,True,True,41.97674179077149,-109.66616,41.97856903076172,-109.66083,7,7
48_Q340,48_Q353,0.4843389991305725,very_local,False,3_84,3_84,84,84,3,3,True,True,31.579509735107425,-98.67679,31.583120346069336,-98.67965,2,2
53_0207,53_0208,0.4784589326719117,very_local,False,4_395,4_395,395,395,4,4,True,True,47.079368591308594,-118.4106,47.07508087158203,-118.41007,12,12
8_0217,8_0218,0.4781675808142457,very_local,False,2_76,2_76,76,76,2,2,True,True,39.94068145751953,-104.7863,39.93703842163086,-104.78928,1,1
40_0504,40_0505,0.4769484087297254,very_local,False,3_62,3_62,62,62,3,3,True,True,34.63414001464844,-98.69014,34.63352966308594,-98.6953,2,2
53_BA59,53_BA60,0.4752456958486324,very_local,False,4_290,4_290,290,290,4,4,True,True,47.69601058959961,-117.18896,47.69635009765625,-117.18263,14,14
6_A361,6_A362,0.4751817445700251,very_local,False,4_32,4_32,32,32,4,4,True,True,39.806419372558594,-121.71347,39.802791595458984,-121.71641,2,2
53_AA02,53_AA03,0.4735889724249176,very_local,False,4_290,4_290,290,290,4,4,True,True,47.69606018066406,-117.19016,47.696380615234375,-117.18385,14,14
6_0602,6_0603,0.4682300796263448,very_local,False,2_5,2_5,5,5,2,2,True,True,41.35512924194336,-122.3559,41.35826110839844,-122.35965,1,1
26_0223,26_0259,0.4675529892290826,very_local,False,3_23,3_23,23,23,3,3,True,True,41.7771110534668,-83.69521,41.78131103515625,-83.69548,2,2
38_0219,38_0220,0.4660098980718307,very_local,False,2_94,2_94,94,94,2,2,True,True,46.87649917602539,-97.16986,46.87657165527344,-97.17599,1,1
5_A603,5_A606,0.4659703365548867,very_local,False,3_65,3_65,65,65,3,3,True,True,34.4250602722168,-92.192,34.4290885925293,-92.1934,2,2
51_1023,51_A310,0.4627885324256509,very_local,False,2_95,2_95,95,95,2,2,True,True,37.01544952392578,-77.39168,37.01961135864258,-77.39172,1,1
48_A502,48_B350,0.4616226954851034,very_local,False,3_175,3_175,175,175,3,3,True,True,32.61423110961914,-96.41357,32.61492156982422,-96.41843,2,2
49_E440,49_E441,0.4613318312866324,very_local,False,3_40,3_40,40,40,3,3,True,True,40.656009674072266,-111.45756,40.66011047363281,-111.45839,2,2
49_E446,49_E461,0.4608880309832462,very_local,False,3_40,3_40,40,40,3,3,True,True,40.657371520996094,-111.45787,40.653289794921875,-111.45692,2,2
16_1021,16_B350,0.4608250662756281,very_local,False,3_20,3_20,20,20,3,3,True,True,43.6475715637207,-111.92873,43.64387893676758,-111.93133,2,2
39_0106,39_0107,0.4606610344220612,very_local,False,3_23,3_23,23,23,3,3,True,True,40.40454864501953,-83.07429,40.40869140625,-83.07432,2,2
5_0217,5_0218,0.4605322247671581,very_local,False,2_30,2_30,30,30,2,2,True,True,34.51266860961914,-92.69433,34.51594161987305,-92.69125,1,1
49_E444,49_E445,0.460313039804144,very_local,False,3_40,3_40,40,40,3,3,True,True,40.65874099731445,-111.45816,40.654659271240234,-111.45725,2,2
8_A310,8_A320,0.4598098158030462,very_local,False,3_50,3_50,50,50,3,3,True,True,38.675418853759766,-108.00373,38.67903900146485,-108.00629,2,2
12_AA02,12_AA03,0.4595327673105057,very_local,False,4_77,4_77,77,77,4,4,True,True,30.878740310668945,-85.52553,30.87462997436523,-85.52603,2,2
12_0107,12_0108,0.4594153317530005,very_local,False,3_27,3_27,27,27,3,3,True,True,26.47934913635254,-80.64985,26.48271942138672,-80.65252,2,2
49_E450,49_E462,0.4590122683033164,very_local,False,3_40,3_40,40,40,3,3,True,True,40.65610885620117,-111.45724,40.652061462402344,-111.45617,2,2
31_A330,31_A340,0.4584517685846114,very_local,False,4_6,4_6,6,6,4,4,True,True,40.306880950927734,-99.85162,40.306678771972656,-99.85702,2,2
12_0110,12_0111,0.4582804553263961,very_local,False,3_27,3_27,27,27,3,3,True,True,26.492429733276367,-80.66008,26.495819091796875,-80.6627,2,2
35_0901,35_0902,0.4579928332512215,very_local,False,2_10,2_10,10,10,2,2,True,True,32.20363998413086,-108.24704,32.20454025268555,-108.24229,1,1
32_0105,32_0111,0.4567074243931572,very_local,False,2_80,2_80,80,80,2,2,True,True,40.676719665527344,-116.98196,40.67966842651367,-116.98573,1,1
49_E454,49_E455,0.4564301064287128,very_local,False,3_40,3_40,40,40,3,3,True,True,40.657440185546875,-111.4575,40.6615104675293,-111.4582,2,2
19_0215,19_0220,0.4560904272808218,very_local,False,3_65,3_65,65,65,3,3,True,True,41.619178771972656,-93.49291,41.61513137817383,-93.4938,12,12
4_0666,4_0669,0.4559020520019368,very_local,False,2_40,2_40,40,40,2,2,True,True,35.21004104614258,-111.52425,35.208900451660156,-111.51943,1,1
28_A330,28_A350,0.4558447482920894,very_local,False,3_84,3_84,84,84,3,3,True,True,31.70387077331543,-89.41763,31.70577049255371,-89.41336,2,2
31_0903,31_0904,0.4551524987147785,very_local,False,3_81,3_81,81,81,3,3,True,True,40.026798248291016,-97.61446,40.03089141845703,-97.6145,2,2
4_AA02,4_AA03,0.4551384416884848,very_local,False,2_40,2_40,40,40,2,2,True,True,34.98843002319336,-110.0098,34.9892692565918,-110.00491,1,1
12_AA03,12_AA61,0.4541501750097377,very_local,False,4_77,4_77,77,77,4,4,True,True,30.87462997436523,-85.52603,30.870569229125977,-85.52654,2,2
47_0603,47_0604,0.4538393716214705,very_local,False,2_40,2_40,40,40,2,2,True,True,35.71308898925781,-88.6509,35.71162033081055,-88.65559,1,1
49_E450,49_E451,0.4525618690409279,very_local,False,3_40,3_40,40,40,3,3,True,True,40.65610885620117,-111.45724,40.66014099121094,-111.45797,2,2
35_0903,35_0959,0.450819884198803,very_local,False,2_10,2_10,10,10,2,2,True,True,32.20539093017578,-108.23785,32.206260681152344,-108.23317,1,1
24_0506,24_0507,0.4505784903611466,very_local,False,3_15,3_15,15,15,3,3,True,True,39.304901123046875,-77.51774,39.30141067504883,-77.5204,2,2
32_1021,32_A310,0.4500922326326239,very_local,False,4_650,4_650,650,650,4,4,True,True,39.5565299987793,-119.75731,39.556549072265625,-119.76256,14,14
22_0703,22_0705,0.4495255107071816,very_local,False,2_10,2_10,10,10,2,2,True,True,30.18798065185547,-90.91196,30.186019897460938,-90.90787,1,1
27_0502,27_0503,0.4475790149919847,very_local,False,3_2,3_2,2,2,3,3,True,True,47.53081130981445,-95.20769,47.53189849853515,-95.21343,2,2
19_3055,19_A410,0.4463944708294731,very_local,False,3_20,3_20,20,20,3,3,True,True,42.448978424072266,-93.58831,42.44903945922851,-93.59375,2,2
4_A441,4_A442,0.4438106841083863,very_local,False,4_360,4_360,360,360,4,4,True,True,33.38589859008789,-111.8178,33.385921478271484,-111.81302,14,14
48_L330,48_L350,0.4433582412940819,very_local,False,3_62,3_62,62,62,3,3,True,True,31.80838966369629,-106.2522,31.80898094177246,-106.24756,2,2
51_0119,51_0120,0.4424468887527253,very_local,False,4_29,4_29,29,29,4,4,True,True,36.64493942260742,-79.36476,36.64891815185547,-79.3647,2,2
36_1643,36_A310,0.4418111304387294,very_local,False,3_4,3_4,4,4,3,3,True,True,43.436981201171875,-73.45972,43.44025039672851,-73.45661,2,2
4_0260,4_0267,0.4363142163287692,very_local,False,2_10,2_10,10,10,2,2,True,True,33.44218826293945,-112.69119,33.44321060180664,-112.69573,1,1
1_0104,1_0162,0.4360695627531943,very_local,False,3_280,3_280,280,280,3,3,True,True,32.62139129638672,-85.273,32.623878479003906,-85.2766,2,2
4_D310,4_D320,0.4359626843367249,very_local,False,2_19,2_19,19,19,2,2,True,True,31.635469436645508,-111.05673,31.63935089111328,-111.05738,1,1
40_AA03,40_AA61,0.4344844244678335,very_local,False,3_66,3_66,66,66,3,3,True,True,35.50798034667969,-97.80479,35.507999420166016,-97.80959,12,12
10_0110,10_0111,0.4339318730948162,very_local,False,3_113,3_113,113,113,3,3,True,True,38.77479934692383,-75.43859,38.77870178222656,-75.43858,2,2
39_0205,39_0209,0.4326990810673462,very_local,False,3_23,3_23,23,23,3,3,True,True,40.40121841430664,-83.07391,40.40510940551758,-83.07398,2,2
53_0209,53_0210,0.4326537767340181,very_local,False,4_395,4_395,395,395,4,4,True,True,47.06496047973633,-118.41043,47.06129837036133,-118.41236,12,12
31_A351,31_A352,0.4309771232946602,very_local,False,4_6,4_6,6,6,4,4,True,True,40.30595016479492,-99.86985,40.30567932128906,-99.87492,2,2
31_B410,31_B430,0.4304930853321829,very_local,False,2_80,2_80,80,80,2,2,True,True,40.822879791259766,-98.36153,40.823699951171875,-98.35653,1,1
22_0702,22_0704,0.4301734375337622,very_local,False,2_10,2_10,10,10,2,2,True,True,30.1889591217041,-90.91388,30.187030792236328,-90.91,1,1
6_0565,6_0566,0.4297870604328258,very_local,False,2_40,2_40,40,40,2,2,True,True,34.80339050292969,-116.53879,34.80257034301758,-116.53419,1,1
30_0506,30_7066,0.4296685757700498,very_local,False,2_90,2_90,90,90,2,2,True,True,45.81140899658203,-110.00746,45.813480377197266,-110.00278,1,1
30_0114,30_0115,0.4292464385711589,very_local,False,2_15,2_15,15,15,2,2,True,True,47.3979606628418,-111.55324,47.394989013671875,-111.55688,1,1
35_0902,35_0903,0.4283227153558592,very_local,False,2_10,2_10,10,10,2,2,True,True,32.20454025268555,-108.24229,32.20539093017578,-108.23785,1,1
19_A310,19_A320,0.4279957135063343,very_local,False,4_196,4_196,196,196,4,4,True,True,42.34514999389648,-94.95519,42.3489990234375,-94.95517,7,7
19_A330,19_A340,0.4279957128134248,very_local,False,4_196,4_196,196,196,4,4,True,True,42.35205078125,-94.95515,42.355899810791016,-94.95513,7,7
49_C310,49_C320,0.427658608412635,very_local,False,4_28,4_28,28,28,4,4,True,True,39.19192123413086,-111.84317,39.188209533691406,-111.84187,2,2
4_0508,4_0509,0.4274696294563502,very_local,False,2_8,2_8,8,8,2,2,True,True,32.82891082763672,-111.99691,32.828731536865234,-111.99234,1,1
51_A321,51_A330,0.427392683343427,very_local,False,2_95,2_95,95,95,2,2,True,True,37.02727890014648,-77.39141,37.023441314697266,-77.39168,1,1
29_0707,29_0708,0.4273807781597796,very_local,False,3_67,3_67,67,67,3,3,True,True,38.08686065673828,-90.48448,38.083030700683594,-90.48489,14,14
32_A455,32_A461,0.4271890182298116,very_local,False,2_80,2_80,80,80,2,2,True,True,41.10921859741211,-115.02661,41.108428955078125,-115.02162,1,1
46_A411,46_A412,0.4271746252078026,very_local,False,4_50,4_50,50,50,4,4,True,True,42.859771728515625,-97.10776,42.86180114746094,-97.11221,2,2
10_0109,10_0110,0.4267209131177942,very_local,False,3_113,3_113,113,113,3,3,True,True,38.77096176147461,-75.43858,38.77479934692383,-75.43859,2,2
12_9054,12_A310,0.4266751291001764,very_local,False,4_200,4_200,200,200,4,4,True,True,30.624759674072266,-81.63123,30.625999450683594,-81.62701,6,6
46_A412,46_A420,0.4264726906382721,very_local,False,4_50,4_50,50,50,4,4,True,True,42.86180114746094,-97.11221,42.86383056640625,-97.11665,2,2
48_0161,48_0162,0.4263990518502556,very_local,False,3_281,3_281,281,281,3,3,True,True,26.696189880371097,-98.11267,26.699970245361328,-98.11195,2,2
8_0506,8_0507,0.426360606455429,very_local,False,2_70,2_70,70,70,2,2,True,True,39.28533172607422,-103.20108,39.285179138183594,-103.20603,1,1
20_4054,20_A430,0.4262090354728431,very_local,False,2_70,2_70,70,70,2,2,True,True,38.96197891235352,-97.1023,38.96369171142578,-97.09789,1,1
26_C320,26_C340,0.4261429866455029,very_local,False,4_61,4_61,61,61,4,4,True,True,44.03105926513672,-84.90865,44.031009674072266,-84.90332,6,6
8_0504,8_0505,0.4255011232234419,very_local,False,2_70,2_70,70,70,2,2,True,True,39.285099029541016,-103.2085,39.28525161743164,-103.20356,1,1
8_0502,8_0503,0.4254867225449736,very_local,False,2_70,2_70,70,70,2,2,True,True,39.28472137451172,-103.22086,39.28487014770508,-103.21592,1,1
8_2008,8_B330,0.4253415683976601,very_local,False,3_50,3_50,50,50,3,3,True,True,38.08821868896485,-103.18938,38.08824157714844,-103.19424,2,2
55_0119,55_0120,0.4252639501315396,very_local,False,4_29,4_29,29,29,4,4,True,True,44.87314987182617,-89.29766,44.87590026855469,-89.30141,14,14
17_B330,17_B350,0.4250805717656599,very_local,False,3_20,3_20,20,20,3,3,True,True,42.32107925415039,-89.5994,42.32112121582031,-89.59423,2,2
36_A321,36_A330,0.4247005671065074,very_local,False,3_4,3_4,4,4,3,3,True,True,43.44675827026367,-73.45112,43.443389892578125,-73.4536,2,2
46_A421,46_A422,0.424421257272259,very_local,False,4_50,4_50,50,50,4,4,True,True,42.86079025268555,-97.10999,42.86280822753906,-97.11441,2,2
36_B331,36_B340,0.424071206201979,very_local,False,4_3,4_3,3,3,4,4,True,True,44.25516128540039,-74.75319,44.255001068115234,-74.75851,6,6
6_0564,6_0565,0.4239805099630648,very_local,False,2_40,2_40,40,40,2,2,True,True,34.80419158935547,-116.54333,34.80339050292969,-116.53879,1,1
49_B350,49_B351,0.4228473473475737,very_local,False,3_89,3_89,89,89,3,3,True,True,38.57099151611328,-112.25397,38.56731033325195,-112.25519,6,6
30_0120,30_0121,0.4225707793320803,very_local,False,2_15,2_15,15,15,2,2,True,True,47.40386962890625,-111.54603,47.40679168701172,-111.54244,1,1
10_0102,10_0107,0.4224862843863398,very_local,False,3_113,3_113,113,113,3,3,True,True,38.78527069091797,-75.43874,38.78907012939453,-75.43877,2,2
53_0211,53_0212,0.4222768724910916,very_local,False,4_395,4_395,395,395,4,4,True,True,47.0631103515625,-118.41125,47.06679153442383,-118.40988,12,12
1_C330,1_C340,0.4221790525025208,very_local,False,3_84,3_84,84,84,3,3,True,True,31.242929458618164,-85.55701,31.243000030517575,-85.56145,2,2
46_0607,46_0608,0.4219705628405946,very_local,False,3_12,3_12,12,12,3,3,True,True,45.457969665527344,-98.11913,45.45793914794922,-98.11372,2,2
37_A962,37_A963,0.4213663459367822,very_local,False,3_1,3_1,1,1,3,3,True,True,35.54595947265625,-79.1664,35.54310989379883,-79.16947,2,2
30_0113,30_0116,0.4206733847790523,very_local,False,2_15,2_15,15,15,2,2,True,True,47.39059829711914,-111.56225,47.39350891113281,-111.55868,1,1
13_0562,13_0563,0.4206290836475549,very_local,False,2_401,2_401,401,401,2,2,True,True,34.087520599365234,-84.69446,34.08816909790039,-84.69896,1,1
5_A320,5_A350,0.4205379184149287,very_local,False,3_71,3_71,71,71,3,3,True,True,36.27228927612305,-94.14996,36.2759895324707,-94.15093,2,2
32_0102,32_0103,0.4202206351140492,very_local,False,2_80,2_80,80,80,2,2,True,True,40.67533874511719,-116.98019,40.67805099487305,-116.98366,1,1
17_A340,17_A350,0.4187740501212753,very_local,False,3_50,3_50,50,50,3,3,True,True,38.61623001098633,-89.6469,38.6162109375,-89.64208,2,2
1_1019,1_B310,0.4184417131905546,very_local,False,3_43,3_43,43,43,3,3,True,True,31.352859497070312,-88.03236,31.349109649658203,-88.03199,2,2
31_4019,31_C410,0.4180127720893805,very_local,False,2_129,2_129,129,129,2,2,True,True,42.448360443115234,-96.39393,42.44890975952149,-96.39897,11,11
18_A959,18_A960,0.4159537928136653,very_local,False,2_70,2_70,70,70,2,2,True,True,39.82032012939453,-85.81051,39.820369720458984,-85.80564,1,1
36_B320,36_B330,0.4155608343576211,very_local,False,4_3,4_3,3,3,4,4,True,True,44.25421142578125,-74.76628,44.255001068115234,-74.76118,6,6
18_A902,18_A903,0.4152857197068196,very_local,False,2_70,2_70,70,70,2,2,True,True,39.8201789855957,-85.82023,39.8203010559082,-85.81537,1,1
18_A903,18_A959,0.4150688264089237,very_local,False,2_70,2_70,70,70,2,2,True,True,39.8203010559082,-85.81537,39.82032012939453,-85.81051,1,1
36_0802,36_0859,0.4138782170964428,very_local,False,4_947A,4_947A,947A ,947A ,4,4,True,True,43.35551834106445,-77.9237,43.35573959350586,-77.91859,6,6
40_4088,40_C310,0.4137609094235287,very_local,False,3_60,3_60,60,60,3,3,True,True,36.688289642333984,-97.26922,36.688331604003906,-97.27386,2,2
22_0708,22_0709,0.4120187914414732,very_local,False,2_10,2_10,10,10,2,2,True,True,30.1768798828125,-90.88907,30.17506980895996,-90.88533,1,1
53_0204,53_0205,0.4103561584866664,very_local,False,4_395,4_395,395,395,4,4,True,True,47.06867980957031,-118.40958,47.07236862182617,-118.40974,12,12
12_0101,12_0102,0.4101788959749139,very_local,False,3_27,3_27,27,27,3,3,True,True,26.51371955871582,-80.6766,26.51675033569336,-80.67895,2,2
5_C410,5_C430,0.4083666211360385,very_local,False,2_540,2_540,540,540,2,2,True,True,35.29927062988281,-94.41486,35.29668045043945,-94.41805,11,11
6_B412,6_B420,0.4059364124796956,very_local,False,2_5,2_5,5,5,2,2,True,True,37.671051025390625,-121.34341,37.67470169067383,-121.34342,1,1
29_0603,29_0604,0.4056508554290571,very_local,False,2_35,2_35,35,35,2,2,True,True,40.1627082824707,-94.02763,40.165870666503906,-94.02525,1,1
1_0607,1_0608,0.4036068305691922,very_local,False,2_59,2_59,59,59,2,2,True,True,34.172691345214844,-85.96751,34.1698112487793,-85.97018,1,1
48_1169,48_G320,0.4006759922093874,very_local,False,3_322,3_322,322,322,3,3,True,True,32.19630813598633,-94.80298,32.199859619140625,-94.8037,6,6
34_0961,34_0962,0.4004544752657073,very_local,False,2_195,2_195,195,195,2,2,True,True,40.177101135253906,-74.52235,40.177589416503906,-74.51768,1,1
8_0219,8_0220,0.4001867032285475,very_local,False,2_76,2_76,76,76,2,2,True,True,39.93899154663086,-104.7876,39.94208908081055,-104.78521,1,1
6_0605,6_0606,0.3977423129116428,very_local,False,2_5,2_5,5,5,2,2,True,True,41.35441970825195,-122.3548,41.35691833496094,-122.35821,1,1
20_B330,20_B340,0.3970365691517116,very_local,False,3_400,3_400,400,400,3,3,True,True,37.64990997314453,-99.75375,37.646339416503906,-99.75372,2,2
17_0660,17_0661,0.3962023678646619,very_local,False,2_57,2_57,57,57,2,2,True,True,39.938961029052734,-88.30283,39.93539810180664,-88.30288,1,1
31_A310,31_A320,0.3960418688537718,very_local,False,4_6,4_6,6,6,4,4,True,True,40.307071685791016,-99.843,40.3070182800293,-99.84767,2,2
19_0601,19_0602,0.3959018595732998,very_local,False,2_35,2_35,35,35,2,2,True,True,41.81669998168945,-93.5709,41.82025909423828,-93.57103,1,1
29_0802,29_0807,0.3958360301638347,very_local,False,10_SWOR,10_SWOR,SWOR,SWOR,10,10,True,True,36.966190338134766,-93.23199,36.96263122558594,-93.23208,9,9
32_B340,32_B350,0.3957414935598675,very_local,False,2_80,2_80,80,80,2,2,True,True,40.87419128417969,-114.24136,40.87702941894531,-114.2442,1,1
16_C330,16_C350,0.3942912791661752,very_local,False,2_15,2_15,15,15,2,2,True,True,43.67829895019531,-112.11588,43.674949645996094,-112.11427,1,1
27_0706,27_0707,0.3942481287589949,very_local,False,2_94,2_94,94,94,2,2,True,True,46.73194885253906,-96.50488,46.72945022583008,-96.50121,1,1
48_0122,48_0123,0.3937826390379584,very_local,False,3_281,3_281,281,281,3,3,True,True,26.727140426635746,-98.10696,26.73063087463379,-98.10629,2,2
4_A330,4_A350,0.3932493136493178,very_local,False,3_93,3_93,93,93,3,3,True,True,35.72446060180664,-114.48761,35.727699279785156,-114.48936,2,2
1_0661,1_0662,0.3930744830699818,very_local,False,2_59,2_59,59,59,2,2,True,True,34.163448333740234,-85.9763,34.166160583496094,-85.97356,1,1
20_0201,20_0206,0.3926056588555322,very_local,False,2_70,2_70,70,70,2,2,True,True,38.99238967895508,-96.97865,38.99176025390625,-96.98312,1,1
26_0606,26_0607,0.3922780485744567,very_local,False,3_10,3_10,10,10,3,3,True,True,43.59629821777344,-84.01879,43.596378326416016,-84.02366,2,2
